"Image type","Feature Class","Feature Name","INTAE_BAEK..ABDOMEN_00_LIVE.OBJ1.OBJ1.2022.02.23.19.18.55_segment_INTAE_BAEK..ABDOMEN_00_LIVE.OBJ1.OBJ1.2022.02.23.19.18.55"
"wavelet-HLL","firstorder","TotalEnergy","1800736.6750677973"
"wavelet-HLL","firstorder","Uniformity","0.219656097813577"
"wavelet-HLL","firstorder","Variance","968.2491192741753"
"wavelet-HLL","glcm","Autocorrelation","30.077180475514467"
"wavelet-HLL","glcm","ClusterProminence","44.14909818304302"
"wavelet-HLL","glcm","ClusterShade","-0.4276837170062856"
"wavelet-HLL","glcm","ClusterTendency","3.7301418678695977"
"wavelet-HLL","glcm","Contrast","2.8224452047118076"
"wavelet-HLL","glcm","Correlation","0.13814605189659432"
"wavelet-HLL","glcm","DifferenceAverage","1.2597255796730056"
"wavelet-HLL","glcm","DifferenceEntropy","1.9719176148520607"
"wavelet-HLL","glcm","DifferenceVariance","1.13443171192652"
"wavelet-HLL","glcm","Id","0.5624080071454522"
"wavelet-HLL","glcm","Idm","0.5160490656337241"
"wavelet-HLL","glcm","Idmn","0.9686273273648985"
"wavelet-HLL","glcm","Idn","0.8868080127777583"
"wavelet-HLL","glcm","Imc1","-0.05635464477527714"
"wavelet-HLL","glcm","Imc2","0.3330654802884123"
"wavelet-HLL","glcm","InverseVariance","0.46407453855715597"
"wavelet-HLL","glcm","JointAverage","5.463538630427843"
"wavelet-HLL","glcm","JointEnergy","0.053368417154923874"
"wavelet-HLL","glcm","JointEntropy","4.66560420203112"
"wavelet-HLL","glcm","MCC","0.2669129595448982"
"wavelet-HLL","glcm","MaximumProbability","0.09951000017621985"
"wavelet-HLL","glcm","SumAverage","10.927077260855686"
"wavelet-HLL","glcm","SumEntropy","2.96460924280061"
"wavelet-HLL","glcm","SumSquares","1.6381467681453517"
"wavelet-HLL","glrlm","GrayLevelNonUniformity","669.9510974166913"
"wavelet-HLL","glrlm","GrayLevelNonUniformityNormalized","0.2060928947892127"
"wavelet-HLL","glrlm","GrayLevelVariance","1.82055632987294"
"wavelet-HLL","glrlm","HighGrayLevelRunEmphasis","31.527538301454964"
"wavelet-HLL","glrlm","LongRunEmphasis","2.2141254103523447"
"wavelet-HLL","glrlm","LongRunHighGrayLevelEmphasis","69.62707441672104"
"wavelet-HLL","glrlm","LongRunLowGrayLevelEmphasis","0.0888222358247336"
"wavelet-HLL","glrlm","LowGrayLevelRunEmphasis","0.04369607235734978"
"wavelet-HLL","glrlm","RunEntropy","3.4486917666857853"
"wavelet-HLL","glrlm","RunLengthNonUniformity","2089.0935666567775"
"wavelet-HLL","glrlm","RunLengthNonUniformityNormalized","0.6332398144702801"
"wavelet-HLL","glrlm","RunPercentage","0.7677246084889398"
"wavelet-HLL","glrlm","RunVariance","0.46136807276914976"
"wavelet-HLL","glrlm","ShortRunEmphasis","0.8193755746549504"
"wavelet-HLL","glrlm","ShortRunHighGrayLevelEmphasis","25.868423236922983"
"wavelet-HLL","glrlm","ShortRunLowGrayLevelEmphasis","0.036776922888038355"
"wavelet-HLL","glszm","GrayLevelNonUniformity","39.46788990825688"
"wavelet-HLL","glszm","GrayLevelNonUniformityNormalized","0.18104536655163705"
"wavelet-HLL","glszm","GrayLevelVariance","5.886036528911708"
"wavelet-HLL","glszm","HighGrayLevelZoneEmphasis","34.788990825688074"
"wavelet-HLL","glszm","LargeAreaEmphasis","15378.261467889908"
"wavelet-HLL","glszm","LargeAreaHighGrayLevelEmphasis","465929.8899082569"
"wavelet-HLL","glszm","LargeAreaLowGrayLevelEmphasis","546.4688685614833"
"wavelet-HLL","glszm","LowGrayLevelZoneEmphasis","0.08064534618638486"
"wavelet-HLL","glszm","SizeZoneNonUniformity","48.908256880733944"
"wavelet-HLL","glszm","SizeZoneNonUniformityNormalized","0.2243498022052016"
"wavelet-HLL","glszm","SmallAreaEmphasis","0.47325329089925383"
"wavelet-HLL","glszm","SmallAreaHighGrayLevelEmphasis","16.75398583385639"
"wavelet-HLL","glszm","SmallAreaLowGrayLevelEmphasis","0.04119150382679603"
"wavelet-HLL","glszm","ZoneEntropy","5.242530160053255"
"wavelet-HLL","glszm","ZonePercentage","0.05142722340174569"
"wavelet-HLL","glszm","ZoneVariance","15000.155226832761"
"wavelet-HLL","gldm","DependenceEntropy","5.817545208296201"
"wavelet-HLL","gldm","DependenceNonUniformity","361.53597546591175"
"wavelet-HLL","gldm","DependenceNonUniformityNormalized","0.08528803384428209"
"wavelet-HLL","gldm","DependenceVariance","10.934536308147736"
"wavelet-HLL","gldm","GrayLevelNonUniformity","931.1221986317528"
"wavelet-HLL","gldm","GrayLevelVariance","1.6395310599778363"
"wavelet-HLL","gldm","HighGrayLevelEmphasis","31.48478414720453"
"wavelet-HLL","gldm","LargeDependenceEmphasis","60.484312337815524"
"wavelet-HLL","gldm","LargeDependenceHighGrayLevelEmphasis","1900.2236376503893"
"wavelet-HLL","gldm","LargeDependenceLowGrayLevelEmphasis","2.1795373705146828"
"wavelet-HLL","gldm","LowGrayLevelEmphasis","0.042249193940286575"
"wavelet-HLL","gldm","SmallDependenceEmphasis","0.06267459688537172"
"wavelet-HLL","gldm","SmallDependenceHighGrayLevelEmphasis","2.0728972968688977"
"wavelet-HLL","gldm","SmallDependenceLowGrayLevelEmphasis","0.004021409734965621"
"wavelet-HLL","ngtdm","Busyness","11.457444573079883"
"wavelet-HLL","ngtdm","Coarseness","0.0015849217261381286"
"wavelet-HLL","ngtdm","Complexity","30.285944676778975"
"wavelet-HLL","ngtdm","Contrast","0.04160892495274783"
"wavelet-HLL","ngtdm","Strength","0.03960153704892853"
"wavelet-HLH","firstorder","10Percentile","-12.781641939202936"
"wavelet-HLH","firstorder","90Percentile","12.955184074926517"
"wavelet-HLH","firstorder","Energy","435752.2730654208"
"wavelet-HLH","firstorder","Entropy","1.1198699668853216"
"wavelet-HLH","firstorder","InterquartileRange","13.242686466488674"
"wavelet-HLH","firstorder","Kurtosis","3.178743692690958"
"wavelet-HLH","firstorder","Maximum","38.45015005636183"
"wavelet-HLH","firstorder","MeanAbsoluteDeviation","8.006094837191135"
"wavelet-HLH","firstorder","Mean","0.015394044197254821"
"wavelet-HLH","firstorder","Median","0.06286785936070877"
"wavelet-HLH","firstorder","Minimum","-36.69656392917537"
"wavelet-HLH","firstorder","Range","75.14671398553719"
"wavelet-HLH","firstorder","RobustMeanAbsoluteDeviation","5.530851311015683"
"wavelet-HLH","firstorder","RootMeanSquared","10.13883656326845"
"wavelet-HLH","firstorder","Skewness","0.051429893533364295"
"wavelet-HLH","firstorder","TotalEnergy","191028.9267461824"
"wavelet-HLH","firstorder","Uniformity","0.4839916766101135"
"wavelet-HLH","firstorder","Variance","102.79576988007248"
"wavelet-HLH","glcm","Autocorrelation","6.271331391247305"
"wavelet-HLH","glcm","ClusterProminence","0.8228379548499272"
"wavelet-HLH","glcm","ClusterShade","0.0017835952844338899"
"wavelet-HLH","glcm","ClusterTendency","0.5866107125071495"
"wavelet-HLH","glcm","Contrast","0.5493327069965633"
"wavelet-HLH","glcm","Correlation","0.03291836188002438"
"wavelet-HLH","glcm","DifferenceAverage","0.5173539129210251"
"wavelet-HLH","glcm","DifferenceEntropy","1.0852610738477166"
"wavelet-HLH","glcm","DifferenceVariance","0.2757271946346837"
"wavelet-HLH","glcm","Id","0.7466273841506446"
"wavelet-HLH","glcm","Idm","0.7445209229470415"
"wavelet-HLH","glcm","Idmn","0.96825711244237"
"wavelet-HLH","glcm","Idn","0.8975922676867204"
"wavelet-HLH","glcm","Imc1","-0.018611174281924638"
"wavelet-HLH","glcm","Imc2","0.12179767625149791"
"wavelet-HLH","glcm","InverseVariance","0.4896129085629035"
"wavelet-HLH","glcm","JointAverage","2.502400999035433"
"wavelet-HLH","glcm","JointEnergy","0.23882617145435667"
"wavelet-HLH","glcm","JointEntropy","2.227437653668969"
"wavelet-HLH","glcm","MCC","0.09787761235253031"
"wavelet-HLH","glcm","MaximumProbability","0.26122507924863364"
"wavelet-HLH","glcm","SumAverage","5.004801998070866"
"wavelet-HLH","glcm","SumEntropy","1.6271086953708165"
"wavelet-HLH","glcm","SumSquares","0.28398585487592826"
"wavelet-HLH","glrlm","GrayLevelNonUniformity","1125.6529729321142"
"wavelet-HLH","glrlm","GrayLevelNonUniformityNormalized","0.4721849907631673"
"wavelet-HLH","glrlm","GrayLevelVariance","0.30727438769447646"
"wavelet-HLH","glrlm","HighGrayLevelRunEmphasis","6.587394757064751"
"wavelet-HLH","glrlm","LongRunEmphasis","4.890906219893846"
"wavelet-HLH","glrlm","LongRunHighGrayLevelEmphasis","31.889538163867176"
"wavelet-HLH","glrlm","LongRunLowGrayLevelEmphasis","0.8926510233350828"
"wavelet-HLH","glrlm","LowGrayLevelRunEmphasis","0.18892367027490076"
"wavelet-HLH","glrlm","RunEntropy","2.9025711323017243"
"wavelet-HLH","glrlm","RunLengthNonUniformity","957.1091246354027"
"wavelet-HLH","glrlm","RunLengthNonUniformityNormalized","0.3936934291917673"
"wavelet-HLH","glrlm","RunPercentage","0.5619975683669951"
"wavelet-HLH","glrlm","RunVariance","1.438563389924414"
"wavelet-HLH","glrlm","ShortRunEmphasis","0.6233448242324611"
"wavelet-HLH","glrlm","ShortRunHighGrayLevelEmphasis","4.133761828395986"
"wavelet-HLH","glrlm","ShortRunLowGrayLevelEmphasis","0.1207276420733246"
"wavelet-HLH","glszm","GrayLevelNonUniformity","25.037735849056602"
"wavelet-HLH","glszm","GrayLevelNonUniformityNormalized","0.47241011035955854"
"wavelet-HLH","glszm","GrayLevelVariance","2.014951940192239"
"wavelet-HLH","glszm","HighGrayLevelZoneEmphasis","10.132075471698114"
"wavelet-HLH","glszm","LargeAreaEmphasis","163970.4716981132"
"wavelet-HLH","glszm","LargeAreaHighGrayLevelEmphasis","1067581.5283018867"
"wavelet-HLH","glszm","LargeAreaLowGrayLevelEmphasis","29557.407494758907"
"wavelet-HLH","glszm","LowGrayLevelZoneEmphasis","0.4039570230607966"
"wavelet-HLH","glszm","SizeZoneNonUniformity","26.50943396226415"
"wavelet-HLH","glszm","SizeZoneNonUniformityNormalized","0.5001779992880029"
"wavelet-HLH","glszm","SmallAreaEmphasis","0.7279874300683794"
"wavelet-HLH","glszm","SmallAreaHighGrayLevelEmphasis","8.339622697866448"
"wavelet-HLH","glszm","SmallAreaLowGrayLevelEmphasis","0.24492269549101595"
"wavelet-HLH","glszm","ZoneEntropy","2.2895172426427104"
"wavelet-HLH","glszm","ZonePercentage","0.012502948808681292"
"wavelet-HLH","glszm","ZoneVariance","157573.4902100392"
"wavelet-HLH","gldm","DependenceEntropy","4.759743821994273"
"wavelet-HLH","gldm","DependenceNonUniformity","373.8412361405992"
"wavelet-HLH","gldm","DependenceNonUniformityNormalized","0.08819090260452918"
"wavelet-HLH","gldm","DependenceVariance","11.849171030680912"
"wavelet-HLH","gldm","GrayLevelNonUniformity","2051.6407171502715"
"wavelet-HLH","gldm","GrayLevelVariance","0.2825414776827425"
"wavelet-HLH","gldm","HighGrayLevelEmphasis","6.550837461665487"
"wavelet-HLH","gldm","LargeDependenceEmphasis","165.31328143430054"
"wavelet-HLH","gldm","LargeDependenceHighGrayLevelEmphasis","1076.2927577258788"
"wavelet-HLH","gldm","LargeDependenceLowGrayLevelEmphasis","29.819434615082177"
"wavelet-HLH","gldm","LowGrayLevelEmphasis","0.18532607271106916"
"wavelet-HLH","gldm","SmallDependenceEmphasis","0.018608452085653645"
"wavelet-HLH","gldm","SmallDependenceHighGrayLevelEmphasis","0.16597965698751632"
"wavelet-HLH","gldm","SmallDependenceLowGrayLevelEmphasis","0.0053034424815035465"
"wavelet-HLH","ngtdm","Busyness","92.47034242274755"
"wavelet-HLH","ngtdm","Coarseness","0.0010086188099778213"
"wavelet-HLH","ngtdm","Complexity","3.353249521432691"
"wavelet-HLH","ngtdm","Contrast","0.023482561559318545"
"wavelet-HLH","ngtdm","Strength","0.005800001273581527"
"wavelet-HHL","firstorder","10Percentile","-14.984495418572655"
"wavelet-HHL","firstorder","90Percentile","15.080738000602175"
"wavelet-HHL","firstorder","Energy","593838.999760268"
"wavelet-HHL","firstorder","Entropy","1.2339417990744561"
"wavelet-HHL","firstorder","InterquartileRange","15.722584245515776"
"wavelet-HHL","firstorder","Kurtosis","3.009920138652792"
"wavelet-HHL","firstorder","Maximum","41.71888744772906"
"wavelet-HHL","firstorder","MeanAbsoluteDeviation","9.424262529895582"
"wavelet-HHL","firstorder","Mean","-0.07350607005954138"
"wavelet-HHL","firstorder","Median","-0.20386667289556737"
"wavelet-HHL","firstorder","Minimum","-40.22247884449114"
"wavelet-HHL","firstorder","Range","81.94136629222021"
"wavelet-HHL","firstorder","RobustMeanAbsoluteDeviation","6.554910760518622"
"wavelet-HHL","firstorder","RootMeanSquared","11.835937133267603"
"wavelet-HHL","firstorder","Skewness","-0.006097313112100755"
"wavelet-HHL","firstorder","TotalEnergy","260332.3810251228"
"wavelet-HHL","firstorder","Uniformity","0.4633164304475439"
"wavelet-HHL","firstorder","Variance","140.0840046803273"
"wavelet-HHL","glcm","Autocorrelation","6.2336065803895035"
"wavelet-HHL","glcm","ClusterProminence","1.2812848405986523"
"wavelet-HHL","glcm","ClusterShade","0.00313104643400898"
"wavelet-HHL","glcm","ClusterTendency","0.6827589029418581"
"wavelet-HHL","glcm","Contrast","0.6329481836739628"
"wavelet-HHL","glcm","Correlation","0.037731096101135286"
"wavelet-HHL","glcm","DifferenceAverage","0.5583782784820754"
"wavelet-HHL","glcm","DifferenceEntropy","1.1725112445513823"
"wavelet-HHL","glcm","DifferenceVariance","0.31352120966762315"
"wavelet-HHL","glcm","Id","0.7330461306639927"
"wavelet-HHL","glcm","Idm","0.7282678512781511"
"wavelet-HHL","glcm","Idmn","0.9641327502136489"
"wavelet-HHL","glcm","Idn","0.8907879452240439"
"wavelet-HHL","glcm","Imc1","-0.021697479539741514"
"wavelet-HHL","glcm","Imc2","0.14036527743568383"
"wavelet-HHL","glcm","InverseVariance","0.49495283902704035"
"wavelet-HHL","glcm","JointAverage","2.49422399914863"
"wavelet-HHL","glcm","JointEnergy","0.21912853531488888"
"wavelet-HHL","glcm","JointEntropy","2.45266709238938"
"wavelet-HHL","glcm","MCC","0.11272281543584804"
"wavelet-HHL","glcm","MaximumProbability","0.25325816543513757"
"wavelet-HHL","glcm","SumAverage","4.98844799829726"
"wavelet-HHL","glcm","SumEntropy","1.746033768626449"
"wavelet-HHL","glcm","SumSquares","0.32892677165395523"
"wavelet-HHL","glrlm","GrayLevelNonUniformity","1084.4328096285226"
"wavelet-HHL","glrlm","GrayLevelNonUniformityNormalized","0.4407303391445462"
"wavelet-HHL","glrlm","GrayLevelVariance","0.37658176033746393"
"wavelet-HHL","glrlm","HighGrayLevelRunEmphasis","6.610946334880548"
"wavelet-HHL","glrlm","LongRunEmphasis","4.555619459605579"
"wavelet-HHL","glrlm","LongRunHighGrayLevelEmphasis","29.35648746168734"
"wavelet-HHL","glrlm","LongRunLowGrayLevelEmphasis","0.8612481274807652"
"wavelet-HHL","glrlm","LowGrayLevelRunEmphasis","0.2033340048344891"
"wavelet-HHL","glrlm","RunEntropy","2.9643991554267726"
"wavelet-HHL","glrlm","RunLengthNonUniformity","1047.4963971395691"
"wavelet-HHL","glrlm","RunLengthNonUniformityNormalized","0.417702391438289"
"wavelet-HHL","glrlm","RunPercentage","0.5801440833287967"
"wavelet-HHL","glrlm","RunVariance","1.3504115723465846"
"wavelet-HHL","glrlm","ShortRunEmphasis","0.6474432005069709"
"wavelet-HHL","glrlm","ShortRunHighGrayLevelEmphasis","4.317360271339004"
"wavelet-HHL","glrlm","ShortRunLowGrayLevelEmphasis","0.138635173625767"
"wavelet-HHL","glszm","GrayLevelNonUniformity","42.13636363636363"
"wavelet-HHL","glszm","GrayLevelNonUniformityNormalized","0.47882231404958675"
"wavelet-HHL","glszm","GrayLevelVariance","2.1998966942148757"
"wavelet-HHL","glszm","HighGrayLevelZoneEmphasis","8.795454545454545"
"wavelet-HHL","glszm","LargeAreaEmphasis","94462.55681818182"
"wavelet-HHL","glszm","LargeAreaHighGrayLevelEmphasis","608103.4659090909"
"wavelet-HHL","glszm","LargeAreaLowGrayLevelEmphasis","17221.960227272728"
"wavelet-HHL","glszm","LowGrayLevelZoneEmphasis","0.5019728535353536"
"wavelet-HHL","glszm","SizeZoneNonUniformity","31.227272727272727"
"wavelet-HHL","glszm","SizeZoneNonUniformityNormalized","0.35485537190082644"
"wavelet-HHL","glszm","SmallAreaEmphasis","0.5664819164179911"
"wavelet-HHL","glszm","SmallAreaHighGrayLevelEmphasis","4.989730052915651"
"wavelet-HHL","glszm","SmallAreaLowGrayLevelEmphasis","0.2900289052958665"
"wavelet-HHL","glszm","ZoneEntropy","2.8481391843982844"
"wavelet-HHL","glszm","ZonePercentage","0.020759613116301014"
"wavelet-HHL","glszm","ZoneVariance","92142.16412706612"
"wavelet-HHL","gldm","DependenceEntropy","4.829711562726534"
"wavelet-HHL","gldm","DependenceNonUniformity","357.4604859636707"
"wavelet-HHL","gldm","DependenceNonUniformityNormalized","0.084326606738304"
"wavelet-HHL","gldm","DependenceVariance","13.32655581761623"
"wavelet-HHL","gldm","GrayLevelNonUniformity","1963.9983486671385"
"wavelet-HHL","gldm","GrayLevelVariance","0.3263879184741424"
"wavelet-HHL","gldm","HighGrayLevelEmphasis","6.542816702052371"
"wavelet-HHL","gldm","LargeDependenceEmphasis","155.32366124085868"
"wavelet-HHL","gldm","LargeDependenceHighGrayLevelEmphasis","996.788157584336"
"wavelet-HHL","gldm","LargeDependenceLowGrayLevelEmphasis","28.491962858116434"
"wavelet-HHL","gldm","LowGrayLevelEmphasis","0.19501454745616104"
"wavelet-HHL","gldm","SmallDependenceEmphasis","0.02391659555106789"
"wavelet-HHL","gldm","SmallDependenceHighGrayLevelEmphasis","0.18861056725161862"
"wavelet-HHL","gldm","SmallDependenceLowGrayLevelEmphasis","0.009523342626141868"
"wavelet-HHL","ngtdm","Busyness","92.66987715762684"
"wavelet-HHL","ngtdm","Coarseness","0.0010550076000469236"
"wavelet-HHL","ngtdm","Complexity","3.3104759548342915"
"wavelet-HHL","ngtdm","Contrast","0.028157750889964524"
"wavelet-HHL","ngtdm","Strength","0.005747605915198198"
"wavelet-HHH","firstorder","10Percentile","-5.483389845790258"
"wavelet-HHH","firstorder","90Percentile","5.397253787943734"
"wavelet-HHH","firstorder","Energy","79144.09229742658"
"wavelet-HHH","firstorder","Entropy","0.9999036127605373"
"wavelet-HHH","firstorder","InterquartileRange","5.901169521524383"
"wavelet-HHH","firstorder","Kurtosis","3.1449246207290176"
"wavelet-HHH","firstorder","Maximum","18.75116741505608"
"wavelet-HHH","firstorder","MeanAbsoluteDeviation","3.435972081287843"
"wavelet-HHH","firstorder","Mean","-0.005040867295969709"
"wavelet-HHH","firstorder","Median","0.06368734492332512"
"wavelet-HHH","firstorder","Minimum","-17.800282817261657"
"wavelet-HHH","firstorder","Range","36.551450232317734"
"wavelet-HHH","firstorder","RobustMeanAbsoluteDeviation","2.3986047487180087"
"wavelet-HHH","firstorder","RootMeanSquared","4.320933107000726"
"wavelet-HHH","firstorder","Skewness","0.018657016718379923"
"wavelet-HHH","firstorder","TotalEnergy","34695.88558545137"
"wavelet-HHH","firstorder","Uniformity","0.5000668090553789"
"wavelet-HHH","firstorder","Variance","18.67043750483185"
"wavelet-HHH","glcm","Autocorrelation","2.2688219236272005"
"wavelet-HHH","glcm","ClusterProminence","0.4989192821011286"
"wavelet-HHH","glcm","ClusterShade","-0.00636992908550849"
"wavelet-HHH","glcm","ClusterTendency","0.4989213636880614"
"wavelet-HHH","glcm","Contrast","0.5009075594390655"
"wavelet-HHH","glcm","Correlation","-0.001986889873359429"
"wavelet-HHH","glcm","DifferenceAverage","0.5009075594390655"
"wavelet-HHH","glcm","DifferenceEntropy","0.9970732877761421"
"wavelet-HHH","glcm","DifferenceVariance","0.24898722330162715"
"wavelet-HHH","glcm","Id","0.7495462202804671"
"wavelet-HHH","glcm","Idm","0.7495462202804671"
"wavelet-HHH","glcm","Idmn","0.8998184881121868"
"wavelet-HHH","glcm","Idn","0.8330308135203115"
"wavelet-HHH","glcm","Imc1","-0.002929185249629999"
"wavelet-HHH","glcm","Imc2","0.06220551401068479"
"wavelet-HHH","glcm","InverseVariance","0.5009075594390655"
"wavelet-HHH","glcm","JointAverage","1.5064252344489109"
"wavelet-HHH","glcm","JointEnergy","0.2510983151348094"
"wavelet-HHH","glcm","JointEntropy","1.9968243862056418"
"wavelet-HHH","glcm","MCC","0.05189227480332092"
"wavelet-HHH","glcm","MaximumProbability","0.2661153161366321"
"wavelet-HHH","glcm","SumAverage","3.0128504688978217"
"wavelet-HHH","glcm","SumEntropy","1.4959168267665766"
"wavelet-HHH","glcm","SumSquares","0.24995723078178175"
"wavelet-HHH","glrlm","GrayLevelNonUniformity","1191.5951339903602"
"wavelet-HHH","glrlm","GrayLevelNonUniformityNormalized","0.5000074898551"
"wavelet-HHH","glrlm","GrayLevelVariance","0.24999625507245"
"wavelet-HHH","glrlm","HighGrayLevelRunEmphasis","2.5007039840324956"
"wavelet-HHH","glrlm","LongRunEmphasis","4.596980787777401"
"wavelet-HHH","glrlm","LongRunHighGrayLevelEmphasis","11.686262482241336"
"wavelet-HHH","glrlm","LongRunLowGrayLevelEmphasis","2.8246603641614176"
"wavelet-HHH","glrlm","LowGrayLevelRunEmphasis","0.6248240039918761"
"wavelet-HHH","glrlm","RunEntropy","2.677672193638642"
"wavelet-HHH","glrlm","RunLengthNonUniformity","986.5027959240659"
"wavelet-HHH","glrlm","RunLengthNonUniformityNormalized","0.4127737552558512"
"wavelet-HHH","glrlm","RunPercentage","0.5621971800315749"
"wavelet-HHH","glrlm","RunVariance","1.404472594305787"
"wavelet-HHH","glrlm","ShortRunEmphasis","0.6297089098727647"
"wavelet-HHH","glrlm","ShortRunHighGrayLevelEmphasis","1.5663364458200124"
"wavelet-HHH","glrlm","ShortRunLowGrayLevelEmphasis","0.3955520258859529"
"wavelet-HHH","glszm","GrayLevelNonUniformity","1.6666666666666667"
"wavelet-HHH","glszm","GrayLevelNonUniformityNormalized","0.5555555555555556"
"wavelet-HHH","glszm","GrayLevelVariance","0.2222222222222222"
"wavelet-HHH","glszm","HighGrayLevelZoneEmphasis","2.0"
"wavelet-HHH","glszm","LargeAreaEmphasis","2993857.6666666665"
"wavelet-HHH","glszm","LargeAreaHighGrayLevelEmphasis","7590593.666666667"
"wavelet-HHH","glszm","LargeAreaLowGrayLevelEmphasis","1844673.6666666667"
"wavelet-HHH","glszm","LowGrayLevelZoneEmphasis","0.75"
"wavelet-HHH","glszm","SizeZoneNonUniformity","1.0"
"wavelet-HHH","glszm","SizeZoneNonUniformityNormalized","0.3333333333333333"
"wavelet-HHH","glszm","SmallAreaEmphasis","0.3333334818681226"
"wavelet-HHH","glszm","SmallAreaHighGrayLevelEmphasis","0.3333336994137898"
"wavelet-HHH","glszm","SmallAreaLowGrayLevelEmphasis","0.33333342748170575"
"wavelet-HHH","glszm","ZoneEntropy","1.5849625007211552"
"wavelet-HHH","glszm","ZonePercentage","0.0007077140835102619"
"wavelet-HHH","glszm","ZoneVariance","997288.6666666665"
"wavelet-HHH","gldm","DependenceEntropy","4.407454868777068"
"wavelet-HHH","gldm","DependenceNonUniformity","479.7681056853031"
"wavelet-HHH","gldm","DependenceNonUniformityNormalized","0.11317954840417625"
"wavelet-HHH","gldm","DependenceVariance","7.741825100960699"
"wavelet-HHH","gldm","GrayLevelNonUniformity","2119.7832035857514"
"wavelet-HHH","gldm","GrayLevelVariance","0.24996659547231054"
"wavelet-HHH","gldm","HighGrayLevelEmphasis","2.5173389950460012"
"wavelet-HHH","gldm","LargeDependenceEmphasis","161.07737673979713"
"wavelet-HHH","gldm","LargeDependenceHighGrayLevelEmphasis","411.2472281198396"
"wavelet-HHH","gldm","LargeDependenceLowGrayLevelEmphasis","98.53491389478651"
"wavelet-HHH","gldm","LowGrayLevelEmphasis","0.6206652512384997"
"wavelet-HHH","gldm","SmallDependenceEmphasis","0.008557477387000752"
"wavelet-HHH","gldm","SmallDependenceHighGrayLevelEmphasis","0.020781964981671352"
"wavelet-HHH","gldm","SmallDependenceLowGrayLevelEmphasis","0.0055013554883331026"
"wavelet-HHH","ngtdm","Busyness","1026.378608352262"
"wavelet-HHH","ngtdm","Coarseness","0.0009416449838889758"
"wavelet-HHH","ngtdm","Complexity","0.5010480564111088"
"wavelet-HHH","ngtdm","Contrast","0.12524793786886335"
"wavelet-HHH","ngtdm","Strength","0.000941624977533703"
"wavelet-LLL","firstorder","10Percentile","256.4815626015945"
"wavelet-LLL","firstorder","90Percentile","404.5331521155477"
"wavelet-LLL","firstorder","Energy","476011209.58014846"
"wavelet-LLL","firstorder","Entropy","3.2535262205444533"
"wavelet-LLL","firstorder","InterquartileRange","77.8058511461175"
"wavelet-LLL","firstorder","Kurtosis","3.185981438793114"
"wavelet-LLL","firstorder","Maximum","567.5097685413901"
"wavelet-LLL","firstorder","MeanAbsoluteDeviation","45.91967085060623"
"wavelet-LLL","firstorder","Mean","330.0958243965999"
"wavelet-LLL","firstorder","Median","327.80654399281576"
"wavelet-LLL","firstorder","Minimum","122.23627221949587"
"wavelet-LLL","firstorder","Range","445.2734963218943"
"wavelet-LLL","firstorder","RobustMeanAbsoluteDeviation","32.12050529083286"
"wavelet-LLL","firstorder","RootMeanSquared","335.1018934237893"
"wavelet-LLL","firstorder","Skewness","0.19430071006157398"
"wavelet-LLL","firstorder","TotalEnergy","208677994.59900004"
"wavelet-LLL","firstorder","Uniformity","0.12289543823540394"
"wavelet-LLL","firstorder","Variance","3330.0256921377563"
"wavelet-LLL","glcm","Autocorrelation","98.63283558283568"
"wavelet-LLL","glcm","ClusterProminence","830.9320526827846"
"wavelet-LLL","glcm","ClusterShade","13.412913844574483"
"wavelet-LLL","glcm","ClusterTendency","16.08670028750432"
"wavelet-LLL","glcm","Contrast","5.139756397988602"
"wavelet-LLL","glcm","Correlation","0.5157602493680415"
"wavelet-LLL","glcm","DifferenceAverage","1.761718412062336"
"wavelet-LLL","glcm","DifferenceEntropy","2.371962236945157"
"wavelet-LLL","glcm","DifferenceVariance","1.9633222017426477"
"wavelet-LLL","glcm","Id","0.4779835829370278"
"wavelet-LLL","glcm","Idm","0.40987665660191125"
"wavelet-LLL","glcm","Idmn","0.9863708333988228"
"wavelet-LLL","glcm","Idn","0.9192429607513221"
"wavelet-LLL","glcm","Imc1","-0.08641690701556662"
"wavelet-LLL","glcm","Imc2","0.6200932847840993"
"wavelet-LLL","glcm","InverseVariance","0.4080171303916486"
"wavelet-LLL","glcm","JointAverage","9.792617910298945"
"wavelet-LLL","glcm","JointEnergy","0.018405374818126752"
"wavelet-LLL","glcm","JointEntropy","6.206750703477102"
"wavelet-LLL","glcm","MCC","0.5267508880699506"
"wavelet-LLL","glcm","MaximumProbability","0.03772388038373246"
"wavelet-LLL","glcm","SumAverage","19.585235820597887"
"wavelet-LLL","glcm","SumEntropy","4.036547553133707"
"wavelet-LLL","glcm","SumSquares","5.306614171373232"
"wavelet-LLL","glrlm","GrayLevelNonUniformity","428.6256814603812"
"wavelet-LLL","glrlm","GrayLevelNonUniformityNormalized","0.12007319964593209"
"wavelet-LLL","glrlm","GrayLevelVariance","5.641342062155786"
"wavelet-LLL","glrlm","HighGrayLevelRunEmphasis","99.5101363699861"
"wavelet-LLL","glrlm","LongRunEmphasis","1.656061353407148"
"wavelet-LLL","glrlm","LongRunHighGrayLevelEmphasis","164.88371167376647"
"wavelet-LLL","glrlm","LongRunLowGrayLevelEmphasis","0.02151344109987826"
"wavelet-LLL","glrlm","LowGrayLevelRunEmphasis","0.013636822767085603"
